ref_num,area,city,district,Mukatat,piece_num,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
16089358,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/2,2/2/2022,زراعي,شقة,1,270000,117.35,2300.8095
16087068,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/3,2/2/2022,زراعي,شقة,1,205000,96.76,2118.644
16089376,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/1,2/2/2022,زراعي,شقة,1,295000,124.92,2361.5113
16093098,منطقة المدينة المنورة,المدينة المنورة,الخالديه,26/103/ت,1/أ,2/2/2022,زراعي,شقة,1,325000,228.24,1423.9397
16076203,منطقة المدينة المنورة,المدينة المنورة,الرانوناء بمنطقة الهجرة,م/م/669/1425,1,2/2/2022,سكني,شقة,1,120000,212.81,563.8832
16075103,منطقة القصيم,البكيريه,أخرى,أخرى,بدون,2/2/2022,سكني,شقة,1,85000,247.7,343.157
15987395,منطقة القصيم,الرس,أخرى,أخرى,بدون,2/2/2022,سكني,شقة,1,85000,565.93,150.1952
16087035,منطقة القصيم,بريده,أخرى,أخرى,6,2/2/2022,زراعي,أرض زراعية,1,150000,58300.0,2.5728
16087645,منطقة القصيم,بريده,الربوة,925/ق,5,2/2/2022,سكني,شقة,1,124000,89.85,1380.0779
16086689,منطقة القصيم,بريده,النخيل,1/1400/ب,1/أ,2/2/2022,زراعي,شقة,1,515000,180.32,2856.0337
16090761,منطقة القصيم,بريده,النخيل,1/1400/ج,1/أ,2/2/2022,زراعي,شقة,1,530000,180.68,2933.3628
16089729,المنطقة الشرقية,الاحساء,الخالدية,4/163,2/1,2/2/2022,زراعي,شقة,1,400000,150.04,2665.9557
16092864,المنطقة الشرقية,الخبر,الروابى,ش خ 644,41,2/2/2022,سكني,شقة,1,780000,193.58,4029.3418
16092657,المنطقة الشرقية,الدمام,الشعلة,ش د 1236,2/أ,2/2/2022,زراعي,شقة,1,545000,163.11,3341.3034
16091161,المنطقة الشرقية,الدمام,الندى,1095/ش د,2,2/2/2022,سكني,شقة,1,700000,287.13,2437.9201
16089879,المنطقة الشرقية,الدمام,النور,1258/ش د,1/1,2/2/2022,زراعي,شقة,1,523500,168.29,3110.7017
16090165,المنطقة الشرقية,الدمام,النور,1258/ش د,4,2/2/2022,سكني,شقة,1,801263,215.14,3724.3794
16087012,المنطقة الشرقية,الدمام,النور,668/1,1/2,2/2/2022,زراعي,شقة,1,290000,108.43,2674.5365
16085749,المنطقة الشرقية,الدمام,النور,668/1,3/1,2/2/2022,زراعي,شقة,1,270000,104.87,2574.6161
16092335,المنطقة الشرقية,الدمام,طيبة,248/1,2,2/2/2022,سكني,شقة,1,449163,211.34,2125.3099
16092715,المنطقة الشرقية,الدمام,هجر,945/ش د,1/أ,2/2/2022,زراعي,شقة,1,680000,161.8,4202.7194
16084129,المنطقة الشرقية,القطيف,حي/أخرى,أخرى,بدون,2/2/2022,زراعي,أرض زراعية,1,1300000,1715.85,757.6419
16089056,منطقة عسير,احد رفيده,العزيزية,328/1428/ع/6,1/3,2/2/2022,زراعي,شقة,1,570000,227.65,2503.8436
16084917,منطقة عسير,تثليت,حي/أخرى,أخرى,بدون,2/2/2022,سكني,شقة,1,20000,1440.0,13.8888
16084701,منطقة عسير,خميس مشيط,جنوب طريق الخميس تندحة الرياض المزدوج,639/1421/ع/2,4,2/2/2022,سكني,شقة,1,460000,220.8,2083.3333
16084575,منطقة جازان,جيزان,النسيم,6/م ع/ج,1/أ,2/2/2022,زراعي,شقة,1,135000,65.24,2069.2826
16086262,منطقة الجوف,دومة الجندل,حي/أخرى,أخرى,ب ب د و ن,2/2/2022,زراعي,أرض زراعية,1,20000,1894.93,10.5544
15818951,منطقة الرياض,الخرج,الزاهر,529,1,2/3/2022,سكني,شقة,1,364000,272.25,1337.0064
16096792,منطقة الرياض,الخرج,العفجه,أخرى,1971,2/3/2022,زراعي,أرض زراعية,1,400000,5000.0,80.0
16102702,منطقة الرياض,الخرج,العفجه,أخرى,402,2/3/2022,زراعي,أرض زراعية,1,650000,5000.0,130.0
16099820,منطقة الرياض,الدرعيه,العمارية,أخرى,13,2/3/2022,زراعي,أرض زراعية,1,3866130,10449.0,370.0
16099876,منطقة الرياض,الدرعيه,العمارية,أخرى,15,2/3/2022,زراعي,أرض زراعية,1,3403400,10010.0,340.0
16099950,منطقة الرياض,الدرعيه,العمارية,أخرى,17,2/3/2022,زراعي,أرض زراعية,1,3403400,10010.0,340.0
16099986,منطقة الرياض,الدرعيه,العمارية,أخرى,19,2/3/2022,زراعي,أرض زراعية,1,3403400,10010.0,340.0
16100013,منطقة الرياض,الدرعيه,العمارية,أخرى,21,2/3/2022,زراعي,أرض زراعية,1,3403400,10010.0,340.0
16100067,منطقة الرياض,الدرعيه,العمارية,أخرى,23,2/3/2022,زراعي,أرض زراعية,1,5005000,10010.0,500.0
16099285,منطقة الرياض,الدرعيه,العمارية,من القطعة رقم 10,100,2/3/2022,زراعي,أرض زراعية,1,1420000,2000.0,710.0
16103050,منطقة الرياض,الرياض,الحمراء,2905,26/14,2/3/2022,سكني,شقة,1,375000,117.24,3198.567
16097543,منطقة الرياض,الرياض,الدار البيضاء,2245,1,2/3/2022,تجاري,شقة,1,344872,115.23,2992.9011
16100128,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,38/1,2/3/2022,سكني,شقة,1,430000,191.94,2240.2834
16097281,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,65/3,2/3/2022,سكني,شقة,1,335178,137.1,2444.7702
16098913,منطقة الرياض,الرياض,السلى,3086,125/16,2/3/2022,تجاري,شقة,1,100000,50.38,1984.9146
16094740,منطقة الرياض,الرياض,السويدى,3271,252/41,2/3/2022,سكني,شقة,1,494464,164.86,2999.2963
16100258,منطقة الرياض,الرياض,العقيق,1863/أ ب,9/54,2/3/2022,سكني,شقة,1,480000,147.0,3265.3061
16096336,منطقة الرياض,الرياض,القيروان,3858,1/2,2/3/2022,زراعي,شقة,1,739566,162.25,4558.1879
16095207,منطقة الرياض,الرياض,القيروان,3858,2/1,2/3/2022,زراعي,شقة,1,562061,142.8,3936.0014
16096129,منطقة الرياض,الرياض,القيروان,3858,2/2,2/3/2022,زراعي,شقة,1,631207,160.2,3940.1186
16093231,منطقة الرياض,الرياض,المونسية,2497,5/9,2/3/2022,سكني,شقة,1,590000,142.12,4151.4213
16102707,منطقة الرياض,الرياض,بدر,3264,1/21,2/3/2022,سكني,شقة,1,441500,205.86,2144.6614
16102157,منطقة الرياض,الرياض,طويق,2516/أ,2/أ,2/3/2022,زراعي,شقة,1,450000,149.93,3001.4006
16100344,منطقة الرياض,الرياض,لبن,2351,12/3,2/3/2022,سكني,شقة,1,241084,134.52,1792.1796
16094353,منطقة الرياض,الرياض,لبن,2351,2/1,2/3/2022,زراعي,شقة,1,325000,100.99,3218.1404
16096734,منطقة الرياض,الرياض,لبن,2351,3/2,2/3/2022,زراعي,شقة,1,290000,92.58,3132.426
16097786,منطقة الرياض,الزلفي,أخرى,أخرى,34,2/3/2022,زراعي,أرض زراعية,1,200000,50000.0,4.0
16103077,منطقة الرياض,المزاحميه,أخرى,أخرى,11,2/3/2022,زراعي,أرض زراعية,1,200000,10000.0,20.0
16102110,منطقة الرياض,المزاحميه,أخرى,أخرى,117,2/3/2022,زراعي,أرض زراعية,1,165000,10000.0,16.5
16100660,منطقة الرياض,المزاحميه,أخرى,أخرى,91,2/3/2022,زراعي,أرض زراعية,1,80000,10000.0,8.0
16096858,منطقة الرياض,المزاحميه,أخرى,أخرى,بدون,2/3/2022,زراعي,أرض زراعية,1,8000000,17187.0,465.468
16100349,منطقة الرياض,المزاحميه,الجله,510,55,2/3/2022,زراعي,أرض زراعية,1,320000,10000.0,32.0
16096664,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,2320و2322,2/3/2022,زراعي,أرض زراعية,1,550000,4375.0,125.7142
16094227,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,404,2/3/2022,زراعي,أرض زراعية,1,70000,2000.0,35.0
16103141,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1178,2/3/2022,زراعي,أرض زراعية,1,125000,2000.0,62.5
16096489,منطقة الرياض,حوطة سدير,حي/أخرى,أخرى,156,2/3/2022,زراعي,أرض زراعية,1,550000,39950.0,13.7672
16096756,منطقة الرياض,حوطة سدير,حي/أخرى,أخرى,157,2/3/2022,زراعي,أرض زراعية,1,650000,39000.0,16.6666
16095994,منطقة الرياض,شقراء,حي/أخرى,أخرى,6,2/3/2022,زراعي,أرض زراعية,1,325000,5000.0,65.0
16096112,منطقة الرياض,شقراء,حي/أخرى,أخرى,7,2/3/2022,زراعي,أرض زراعية,1,325000,5000.0,65.0
16102678,منطقة الرياض,ضرماء,أخرى,أخرى,70,2/3/2022,زراعي,أرض زراعية,1,850000,10000.0,85.0
16095219,منطقة الرياض,ضرماء,السالمية حى السالمية,أخرى,4448,2/3/2022,زراعي,أرض زراعية,1,200000,2000.0,100.0
16096677,منطقة الرياض,ضرماء,السيبانى,أخرى,174,2/3/2022,زراعي,أرض زراعية,1,700000,5000.0,140.0
16100399,منطقة الرياض,ضرماء,حي/أخرى,أخرى,248/1,2/3/2022,زراعي,أرض زراعية,1,483000,3500.0,138.0
16097792,منطقة الرياض,ضرماء,حي/أخرى,أخرى,5,2/3/2022,زراعي,أرض زراعية,1,1300000,5123.9,253.7129
16097793,منطقة مكة المكرمة,جده,الاجواد,373/ج/س,3,2/3/2022,سكني,شقة,1,100000,90.02,1110.8642
16102158,منطقة مكة المكرمة,جده,البوادى,1304/س/ت,1/أ,2/3/2022,زراعي,شقة,1,800000,195.46,4092.909
16100580,منطقة مكة المكرمة,جده,الحمدانية,434/ج/س/الجزء 2,1/ح1,2/3/2022,زراعي,شقة,1,910000,204.96,4439.8907
16093049,منطقة مكة المكرمة,جده,الريان,377/ج/س,6,2/3/2022,سكني,شقة,1,295000,96.6,3053.8302
16102445,منطقة مكة المكرمة,جده,الريان,416/ج/س,2/أ,2/3/2022,زراعي,شقة,1,600000,181.97,3297.2467
16102163,منطقة مكة المكرمة,جده,الريان,416/ج/س,8,2/3/2022,سكني,شقة,1,250000,86.94,2875.5463
16102434,منطقة مكة المكرمة,جده,الصفا,628/ج/س,1/1,2/3/2022,زراعي,شقة,1,705000,174.44,4041.5042
16100284,منطقة مكة المكرمة,جده,الصفا,628/ج/س,4/1,2/3/2022,زراعي,شقة,1,500000,211.44,2364.737
16100488,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,1/ح1,2/3/2022,زراعي,شقة,1,950000,236.59,4015.3852
16098322,منطقة مكة المكرمة,جده,العزيزية,1518/س/ت,1/أ,2/3/2022,زراعي,شقة,1,710000,239.52,2964.2618
16095594,منطقة مكة المكرمة,جده,الفيصلية,3/450/1/ع,24/351,2/3/2022,سكني,شقة,1,370000,96.37,3839.369
16100595,منطقة مكة المكرمة,جده,الفيصلية,3/450/ع,3/أ,2/3/2022,زراعي,شقة,1,790000,175.9,4491.1881
16100302,منطقة مكة المكرمة,جده,المروة,337/ج/س,3,2/3/2022,سكني,شقة,1,290000,135.0,2148.1481
16095409,منطقة مكة المكرمة,جده,المروة,337/ج/س,7,2/3/2022,سكني,شقة,1,925000,319.54,2894.7862
16100907,منطقة مكة المكرمة,جده,النسيم,11/ج/س,8,2/3/2022,سكني,شقة,1,400000,192.61,2076.7353
16093726,منطقة مكة المكرمة,جده,النسيم,454/ب,2/أ,2/3/2022,سكني,شقة,1,425000,162.01,2623.2948
16102709,منطقة مكة المكرمة,جده,الواحة,391/ج/س/المعدل,19/256,2/3/2022,سكني,شقة,1,390000,113.29,3442.4927
16102272,منطقة مكة المكرمة,جده,الواحة,588/ج/س,1/3,2/3/2022,زراعي,شقة,1,500000,135.04,3702.6066
16100353,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/3,2/3/2022,زراعي,شقة,1,200000,96.61,2070.179
16094783,منطقة مكة المكرمة,جده,الواحة,588/ج/س,4/1,2/3/2022,زراعي,شقة,1,380000,99.79,3807.9967
16094574,منطقة مكة المكرمة,جده,الواحة,588/ج/س,4/2,2/3/2022,زراعي,شقة,1,380000,99.79,3807.9967
16098063,منطقة مكة المكرمة,جده,بريمان,416/ج/س,1,2/3/2022,سكني,شقة,1,464000,100.83,4601.805
16101591,منطقة مكة المكرمة,جده,مريخ,433/ج/س,12,2/3/2022,سكني,شقة,1,310000,105.2,2946.768
16099465,منطقة مكة المكرمة,جده,مريخ,433/ج/س,5,2/3/2022,سكني,شقة,1,260000,97.66,2662.2977
16102276,منطقة مكة المكرمة,مكة المكرمة,الحمراء,1/29/4,1/ح1,2/3/2022,زراعي,شقة,1,700000,347.43,2014.7943
16102283,منطقة مكة المكرمة,مكة المكرمة,الحمراء,1/29/4,2/1,2/3/2022,زراعي,شقة,1,700000,255.15,2743.4842
16100475,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/29/8,1/أ,2/3/2022,سكني,شقة,1,480000,136.48,3516.9988
16100310,منطقة مكة المكرمة,مكة المكرمة,المحمديه,1/7/85,1/أ,2/3/2022,زراعي,شقة,1,390000,120.13,3246.4829
16101479,منطقة مكة المكرمة,مكة المكرمة,المحمديه,1/7/85,2/1,2/3/2022,زراعي,شقة,1,650000,176.3,3686.8973
16103206,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش النموذجى,1/7/78/د,4/1,2/3/2022,زراعي,شقة,1,500000,175.48,2849.3275
16097668,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/20/20,4,2/3/2022,سكني,شقة,1,400000,137.44,2910.3608
16098258,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/1,2/3/2022,زراعي,شقة,1,212000,96.73,2191.6675
16095456,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/3,2/3/2022,زراعي,شقة,1,247000,74.89,3298.1706
16097267,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/أ,2/3/2022,زراعي,شقة,1,150000,72.23,2076.6994
16098349,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/3,2/3/2022,زراعي,شقة,1,255000,117.35,2172.9867
15555268,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/6,2/3/2022,زراعي,شقة,1,418000,122.53,3411.4094
16097868,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/6,2/3/2022,زراعي,شقة,1,90000,107.0,841.1214
16095358,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/2,2/3/2022,زراعي,شقة,1,212000,95.41,2221.9893
16097963,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/2,2/3/2022,زراعي,شقة,1,167000,85.81,1946.1601
16095196,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/أ,2/3/2022,زراعي,شقة,1,160000,75.16,2128.7919
16094747,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/1,2/3/2022,زراعي,شقة,1,267250,114.57,2332.635
16096861,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/2,2/3/2022,زراعي,شقة,1,230000,103.6,2220.0772
16043501,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/أ,2/3/2022,زراعي,شقة,1,212000,96.95,2186.6941
16094320,منطقة المدينة المنورة,المدينة المنورة,الحرة الشرقية,697/ت/1415,1/3,2/3/2022,زراعي,شقة,1,541200,150.51,3595.7743
16086474,منطقة المدينة المنورة,المدينة المنورة,الحرة الشرقية القبلية,411000179 فى 12/3/1412,1,2/3/2022,زراعي,أرض زراعية,1,800000,37415.0,21.3817
16095330,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,م/م/979/1431,1/1,2/3/2022,زراعي,شقة,1,775000,180.96,4282.7144
16095670,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,799/ت/1418,1,2/3/2022,تجاري,شقة,1,1000000,400.0,2500.0
