ref_num,area,city,district,Mukatat,piece_num,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19007037.0,المنطقة الشرقية,حفر الباطن,العزيزية,4/ح/د,336,سكني,أرض,1.0,405000.0,768.0,527.34
19003143.0,المنطقة الشرقية,حفر الباطن,العزيزية,4/ح/د,36,تجاري,أرض,1.0,50000.0,682.0,73.31
19006907.0,المنطقة الشرقية,حفر الباطن,الفيصلية,18/15,200,سكني,أرض,1.0,20000.0,400.0,50.0
19002359.0,المنطقة الشرقية,حفر الباطن,المحمدية,9/100,181,سكني,أرض,1.0,125000.0,525.0,238.1
19002288.0,المنطقة الشرقية,حفر الباطن,المحمدية,9/100,182,سكني,أرض,1.0,125000.0,525.0,238.1
19005360.0,المنطقة الشرقية,حفر الباطن,المحمدية,9/100,85,سكني,أرض,1.0,41250.0,500.0,82.5
19005452.0,المنطقة الشرقية,حفر الباطن,اليرموك,9/145,326,سكني,أرض,1.0,142500.0,572.25,249.02
19005598.0,المنطقة الشرقية,حفر الباطن,اليرموك,9/145,328,سكني,أرض,1.0,142500.0,462.0,308.44
19008203.0,المنطقة الشرقية,قرية العليا,السلام,ش/ع/193,31,سكني,أرض,1.0,40000.0,500.0,80.0
18998003.0,منطقة عسير,ابها,حي/أخرى,1146/1427هـ/ع/1,12,سكني,أرض,1.0,440000.0,701.0,627.67
19003256.0,منطقة عسير,ابها,حي/أخرى,4617/1443/ع/1,5,سكني,أرض,1.0,359100.0,398.94,900.14
19008296.0,منطقة عسير,احد رفيده,الربوه,207/1420/ع/6,136,سكني,أرض,1.0,40000.0,658.0,60.79
18997717.0,منطقة عسير,احد رفيده,حي/أخرى,398/1431/ع/6,255,سكني,أرض,1.0,50000.0,526.95,94.89
19004399.0,منطقة عسير,بيشه,حي/أخرى,أخرى,2/2,زراعي,شقة,1.0,400000.0,208.68,1916.81
19006647.0,منطقة عسير,بيشه,شرق المدينه,276/1423/ع/3,518,تجاري,أرض,1.0,10000.0,592.0,16.89
19001868.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,1/1,زراعي,شقة,1.0,313910.0,211.04,1487.44
19001740.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,1/أ,زراعي,شقة,1.0,313910.0,211.73,1482.6
19001921.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,2/1,زراعي,شقة,1.0,332325.0,211.04,1574.7
19002016.0,منطقة عسير,خميس مشيط,حي/أخرى,أخرى,2/أ,زراعي,شقة,1.0,332325.0,211.73,1569.57
19010589.0,منطقة عسير,خميس مشيط,حي/أخرى,637/1421/ع/2,313,تجاري,أرض,1.0,1050000.0,800.0,1312.5
19010575.0,منطقة عسير,خميس مشيط,حي/أخرى,637/1421/ع/2,315,تجاري,أرض,1.0,1050000.0,800.0,1312.5
19004845.0,منطقة عسير,خميس مشيط,حي/أخرى,198/1405/ج/2,575,سكني,أرض,1.0,390000.0,400.0,975.0
19007146.0,منطقة عسير,خميس مشيط,حي/أخرى,178/1403/ج/2,1296,سكني,أرض,1.0,850000.0,382.0,2225.13
19006636.0,منطقة عسير,خميس مشيط,حي/أخرى,607/1420/ج/2,2,سكني,شقة,1.0,267000.0,250.0,1068.0
18999926.0,منطقة عسير,محايل عسير,حي/أخرى,أخرى,6,سكني,أرض,1.0,167000.0,965.18,173.02
19010249.0,منطقة تبوك,تبوك,الجامعة,ت/ت/405,3139,تجاري,أرض,1.0,300000.0,1120.0,267.86
18998605.0,منطقة تبوك,تبوك,حي/أخرى,528/38/ت,633,تجاري,أرض,1.0,1250000.0,1066.25,1172.33
18998631.0,منطقة تبوك,تبوك,حي/أخرى,528/38/ت,634,تجاري,أرض,1.0,1250000.0,1490.5,838.64
19009834.0,منطقة تبوك,تبوك,المخطط السكنى رقم 2 شمال الجامعة,ت/ت/570,833,سكني,أرض,1.0,50000.0,509.99,98.04
18998606.0,منطقة تبوك,تبوك,النخيل,ت/ت/77,1114,تجاري,أرض,1.0,200000.0,892.5,224.09
19007474.0,منطقة تبوك,تبوك,النظيم,ت/ت/47,179,سكني,أرض,1.0,763583.0,709.5,1076.23
18999942.0,منطقة تبوك,تبوك,النهضة,27/25/ت,154,سكني,أرض,1.0,50000.0,461.13,108.43
19005177.0,منطقة تبوك,تيماء,حي/أخرى,9/ى,144,تجاري,أرض,1.0,20000.0,612.5,32.65
18997539.0,منطقة تبوك,حقل,الريان,77/ت/ح,208,سكني,أرض,1.0,300000.0,641.5,467.65
19003293.0,منطقة تبوك,ضباء,الضاحية,49/11/ض,1919,سكني,أرض,1.0,200000.0,400.0,500.0
19004603.0,منطقة حائل,الشنان,أخرى,أخرى,3,تجاري,أرض,1.0,22000.0,930.0,23.66
19011381.0,منطقة حائل,الشنان,أخرى,أخرى,3,تجاري,أرض,1.0,30000.0,930.0,32.26
19007849.0,منطقة حائل,بقعاء,حي/أخرى,أخرى,41,سكني,أرض,1.0,40000.0,600.75,66.58
19007653.0,منطقة حائل,بقعاء,حي/أخرى,أخرى,42,سكني,أرض,1.0,40000.0,547.8,73.02
18999946.0,منطقة حائل,بقعاء,129ب,أخرى,128,سكني,أرض,1.0,37000.0,375.0,98.67
18999324.0,منطقة حائل,بقعاء,أخرى,أخرى,1165,سكني,أرض,1.0,15000.0,800.0,18.75
19000371.0,منطقة حائل,بقعاء,أخرى,أخرى,26,تجاري,أرض,1.0,103000.0,1155.0,89.18
18998837.0,منطقة حائل,بقعاء,أخرى,أخرى,52,تجاري,أرض,1.0,40000.0,400.0,100.0
18977473.0,منطقة حائل,بقعاء,الشيحية,1190,4,سكني,أرض,1.0,28000.0,500.0,56.0
19005529.0,منطقة حائل,حائل,الأوامر السامية,3333,94,سكني,أرض,1.0,100000.0,700.0,142.86
19009254.0,منطقة حائل,حائل,الرصف,940,4,سكني,شقة,1.0,300000.0,202.5,1481.48
19006388.0,منطقة حائل,حائل,الريان,477,650,سكني,أرض,1.0,10000.0,900.0,11.11
18998794.0,منطقة حائل,حائل,السويفلة,2599,138,سكني,أرض,1.0,65000.0,295.0,220.34
19009760.0,منطقة حائل,حائل,المصيف,721,1053,سكني,أرض,1.0,1000000.0,700.0,1428.57
19005493.0,منطقة حائل,حائل,النفل,1464,1/1,زراعي,شقة,1.0,360000.0,176.25,2042.55
19005410.0,منطقة حائل,حائل,النفل,1464,1/أ,زراعي,شقة,1.0,350000.0,173.91,2012.54
19005351.0,منطقة حائل,حائل,النفل,1464,1/ح1,زراعي,شقة,1.0,314500.0,167.66,1875.82
19005454.0,منطقة حائل,حائل,النفل,1464,2/1,زراعي,شقة,1.0,360000.0,176.25,2042.55
19005423.0,منطقة حائل,حائل,النفل,1464,2/أ,زراعي,شقة,1.0,350000.0,173.91,2012.54
19010955.0,منطقة حائل,حائل,الوادى,1000,271,تجاري,أرض,1.0,600000.0,735.5,815.77
19005312.0,منطقة حائل,حائل,الوادى,1000,3029/3,سكني,أرض,1.0,100000.0,315.5,316.96
19008549.0,منطقة حائل,حائل,الودى,1041,146,سكني,أرض,1.0,80000.0,660.0,121.21
19005426.0,منطقة حائل,حائل,نقرة قفار,844,91/2,سكني,أرض,1.0,165000.0,356.7,462.57
18999178.0,منطقة الحدود الشمالية,العويقيله,حي/أخرى,أخرى,186,سكني,أرض,1.0,10000.0,450.0,22.22
19011483.0,منطقة الحدود الشمالية,العويقيله,حي/أخرى,أخرى,1425,سكني,أرض,1.0,100000.0,666.4,150.06
19006545.0,منطقة الحدود الشمالية,العويقيله,حي/أخرى,أخرى,61/ج,سكني,أرض,1.0,20000.0,600.0,33.33
19011482.0,منطقة الحدود الشمالية,العويقيله,حي/أخرى,أخرى,339/ب,سكني,أرض,1.0,20000.0,600.0,33.33
19007455.0,منطقة الحدود الشمالية,رفحاء,الملز,12/ر/1404,438,تجاري,أرض,1.0,100000.0,468.0,213.68
19007938.0,منطقة الحدود الشمالية,طريف,الشفا,108/ط/1427,273,سكني,أرض,1.0,100000.0,690.0,144.93
18999339.0,منطقة الحدود الشمالية,عرعر,اشبيليه,24/د/ر/1433,1585,سكني,أرض,1.0,90000.0,1100.0,81.82
18994136.0,منطقة الحدود الشمالية,عرعر,الروابى,8/ظ/ع/1427,623/ب,سكني,أرض,1.0,20000.0,759.0,26.35
19011244.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,102/و,تجاري,أرض,1.0,40000.0,630.0,63.49
19010111.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,1263/ب,سكني,أرض,1.0,10000.0,630.0,15.87
18999907.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,1661/ج,سكني,أرض,1.0,20000.0,630.0,31.75
18999746.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,783/و,سكني,أرض,1.0,70000.0,735.0,95.24
19000434.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,938/أ,سكني,أرض,1.0,20000.0,630.0,31.75
19000404.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,939/أ,سكني,أرض,1.0,20000.0,630.0,31.75
19005085.0,منطقة الحدود الشمالية,عرعر,قرطبه,2/د/ر/1429,637/د,سكني,أرض,1.0,20000.0,700.0,28.57
18985869.0,منطقة جازان,ابو عريش,أخرى,أخرى,109,سكني,أرض,1.0,185000.0,400.0,462.5
19011127.0,منطقة جازان,ابو عريش,حي/أخرى,215,753,سكني,أرض,1.0,950000.0,556.55,1706.94
19011195.0,منطقة جازان,ابو عريش,حي/أخرى,215,754,سكني,أرض,1.0,130000.0,556.51,233.6
18999834.0,منطقة جازان,ابو عريش,حي/أخرى,146,11,سكني,أرض,1.0,70000.0,500.0,140.0
18997037.0,منطقة جازان,بيش,حي/أخرى,أخرى,121,سكني,أرض,1.0,50000.0,396.91,125.97
19005825.0,منطقة جازان,بيش,حي/أخرى,أخرى,95,سكني,أرض,1.0,50000.0,321.94,155.31
18985229.0,منطقة جازان,جيزان,القدس بضاحية الملك عبدالله,512,62,سكني,أرض,1.0,300000.0,1072.3,279.77
19003060.0,منطقة جازان,جيزان,الناصرية بضاحية الملك عبدالله,506,15,تجاري,أرض,1.0,480000.0,1031.8,465.21
19002305.0,منطقة جازان,جيزان,الناصرية بضاحية الملك عبدالله,506,439,سكني,أرض,1.0,200000.0,1029.2,194.33
18997200.0,منطقة جازان,جيزان,الناصرية بضاحية الملك عبدالله,506,749,سكني,أرض,1.0,100000.0,1040.0,96.15
19006710.0,منطقة جازان,جيزان,محليه,105,320,سكني,أرض,1.0,200000.0,500.0,400.0
19007121.0,منطقة جازان,صامطه,أخرى,أخرى,36,سكني,أرض,1.0,310000.0,600.0,516.67
19007577.0,منطقة جازان,صامطه,أخرى,أخرى,37,سكني,أرض,1.0,300000.0,630.1,476.11
19007366.0,منطقة جازان,صامطه,أخرى,أخرى,38,سكني,أرض,1.0,310000.0,595.5,520.57
19007469.0,منطقة جازان,صامطه,أخرى,أخرى,39,سكني,أرض,1.0,310000.0,634.43,488.63
18996939.0,منطقة نجران,شروره,الفيصلية,19,411/412,تجاري,أرض,1.0,94000.0,1040.0,90.38
18999707.0,منطقة نجران,شروره,الملك عبدالله,2/ش/1404هـ,893,سكني,أرض,1.0,50000.0,400.0,125.0
19000089.0,منطقة نجران,نجران,الجامعة,87/ن/1433,456,سكني,أرض,1.0,100000.0,800.0,125.0
19005552.0,منطقة نجران,نجران,الجامعة,87/ن/1433,976,سكني,أرض,1.0,50000.0,800.0,62.5
18992805.0,منطقة نجران,نجران,حي/أخرى,17/ن/1416,452,سكني,أرض,1.0,50000.0,700.0,71.43
19006704.0,منطقة نجران,نجران,شرق المطار/ ج,19/ن/1417,669,سكني,أرض,1.0,100000.0,800.0,125.0
18998531.0,منطقة الباحة,الباحه,جفن,ب/ع/449,404,سكني,أرض,1.0,225000.0,558.0,403.23
19004667.0,منطقة الباحة,المخواة,حي/أخرى,ب/خ/173,135,سكني,أرض,1.0,95000.0,1023.61,92.81
18972359.0,منطقة الباحة,بلجرشي,حي/أخرى,1,62,سكني,أرض,1.0,450000.0,906.29,496.53
19011058.0,منطقة الجوف,القريات,حي/أخرى,أخرى,215/ب,سكني,أرض,1.0,50000.0,612.0,81.7
18987709.0,منطقة الجوف,دومة الجندل,غرب الصفاه الغدير,18/4/2/1423,1275,سكني,أرض,1.0,113000.0,672.75,167.97
18993929.0,منطقة الجوف,دومة الجندل,حي/أخرى,15/4/2/1422,946,سكني,أرض,1.0,40000.0,616.09,64.93
19005279.0,منطقة الجوف,سكاكا,الفاروق,18/1/2/1425,17,سكني,أرض,1.0,100000.0,560.0,178.57
18994768.0,منطقة الجوف,سكاكا,ج8,86/1/2/1425,790,سكني,أرض,1.0,30000.0,600.0,50.0
19017035.0,منطقة الرياض,الافلاج,النخيل,769,758,سكني,أرض,1.0,20000.0,660.0,30.3
19020611.0,منطقة الرياض,الخرج,حي/أخرى,أخرى,108,سكني,أرض,1.0,142500.0,623.33,228.61
19022317.0,منطقة الرياض,الخرج,الرفايع,403,88,سكني,أرض,1.0,170000.0,414.0,410.63
18965234.0,منطقة الرياض,الخرج,السلام,61,بدون,سكني,أرض,1.0,25000.0,172.5,144.93
18965212.0,منطقة الرياض,الخرج,السلام,61,بدون,تجاري,أرض,1.0,25000.0,77.5,322.58
19016932.0,منطقة الرياض,الخرج,الفيصلية,1646,560,سكني,أرض,1.0,335500.0,550.0,610.0
19017074.0,منطقة الرياض,الخرج,الفيصلية,1646,561,سكني,أرض,1.0,335500.0,550.0,610.0
19017134.0,منطقة الرياض,الخرج,الفيصلية,1646,562,سكني,أرض,1.0,331688.0,543.75,610.0
19017025.0,منطقة الرياض,الخرج,الفيصلية,1646,563,سكني,أرض,1.0,335500.0,550.0,610.0
18969240.0,منطقة الرياض,الخرج,الفيصلية,481,1382,سكني,أرض,1.0,250000.0,462.76,540.24
19018236.0,منطقة الرياض,الدرعيه,ظهرة العودة,2970,1131,سكني,أرض,1.0,1000000.0,473.82,2110.51
19016051.0,منطقة الرياض,الدرعيه,عقرباء,273/أ/2/س,158,سكني,أرض,1.0,700000.0,500.0,1400.0
19022146.0,منطقة الرياض,الدلم,حي/أخرى,أخرى,124,سكني,أرض,1.0,300000.0,431.37,695.46
18985827.0,منطقة الرياض,الدوادمي,حي/أخرى,أخرى,417,سكني,أرض,1.0,85000.0,480.0,177.08
19007886.0,منطقة الرياض,الدوادمي,أخرى,أخرى,1369,سكني,أرض,1.0,140000.0,600.0,233.33
19017225.0,منطقة الرياض,الدوادمي,أخرى,أخرى,3903,سكني,أرض,1.0,25000.0,775.0,32.26
19016817.0,منطقة الرياض,الدوادمي,أخرى,أخرى,75,سكني,أرض,1.0,86125.0,400.0,215.31
19019165.0,منطقة الرياض,الرياض,اشبيليا,بدون,3/ب/1/1,سكني,أرض,1.0,1300000.0,490.0,2653.06
19021725.0,منطقة الرياض,الرياض,حي/أخرى,2859,726,تجاري,أرض,1.0,200000.0,630.0,317.46
19021953.0,منطقة الرياض,الرياض,البيان,2670,430/4,سكني,أرض,1.0,737850.0,334.87,2203.39
19022035.0,منطقة الرياض,الرياض,البيان,2670,430/5,سكني,أرض,1.0,737850.0,335.96,2196.24
19022150.0,منطقة الرياض,الرياض,البيان,2670,430/6,سكني,أرض,1.0,739200.0,336.0,2200.0
19022077.0,منطقة الرياض,الرياض,البيان,2670,430/7,سكني,أرض,1.0,739200.0,336.0,2200.0
19014797.0,منطقة الرياض,الرياض,البيان,2670,92/3,سكني,أرض,1.0,714000.0,420.0,1700.0
19017590.0,منطقة الرياض,الرياض,الجزيرة,1351,16/12/60,سكني,أرض,1.0,300000.0,484.0,619.83
18960647.0,منطقة الرياض,الرياض,الجزيرة,3163,220/222/1/1,سكني,أرض,1.0,50000.0,866.17,57.73
19020662.0,منطقة الرياض,الرياض,الجنادرية,2688,560,سكني,أرض,1.0,225000.0,750.0,300.0
19020599.0,منطقة الرياض,الرياض,الجنادرية,2688,561,سكني,أرض,1.0,225000.0,750.0,300.0
19020060.0,منطقة الرياض,الرياض,الجنادرية,3181,801/1,سكني,أرض,1.0,304624.0,300.0,1015.41
19020672.0,منطقة الرياض,الرياض,الجنادرية,3768,6030,سكني,أرض,1.0,506250.0,375.0,1350.0
19021662.0,منطقة الرياض,الرياض,الجنادرية,910106060064/س,3301,سكني,أرض,1.0,400000.0,358.58,1115.51
19022408.0,منطقة الرياض,الرياض,الجنادرية,910106060064/س,3317,سكني,أرض,1.0,170000.0,375.0,453.33
19008675.0,منطقة الرياض,الرياض,الحزم,3269,205,سكني,أرض,1.0,701917.0,452.85,1550.0
19019686.0,منطقة الرياض,الرياض,الخير,3537,1443,سكني,أرض,1.0,700000.0,750.0,933.33
19022057.0,منطقة الرياض,الرياض,الخير,3538,1885/2,سكني,أرض,1.0,440000.0,405.0,1086.42
19021405.0,منطقة الرياض,الرياض,الخير,3538,1944,سكني,أرض,1.0,700000.0,780.0,897.44
19019753.0,منطقة الرياض,الرياض,الخير,3540,1597,سكني,أرض,1.0,650000.0,750.0,866.67
19011408.0,منطقة الرياض,الرياض,الخير,3541,4004,سكني,أرض,1.0,850000.0,732.55,1160.33
19021780.0,منطقة الرياض,الرياض,الخير,3545,2291/39/2,سكني,أرض,1.0,400000.0,375.0,1066.67
19011782.0,منطقة الرياض,الرياض,الخير,3545,994/2,سكني,أرض,1.0,400000.0,475.0,842.11
19014186.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,1/ح1,زراعي,شقة,1.0,337110.0,134.24,2511.25
19022009.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,1672,سكني,أرض,1.0,1000000.0,750.0,1333.33
19021186.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,3/1,سكني,أرض,1.0,777820.0,312.5,2489.02
19014100.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,3/2,زراعي,شقة,1.0,309478.0,123.26,2510.77
19014320.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,4/2,زراعي,شقة,1.0,303450.0,120.88,2510.34
18887451.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,6208/1,سكني,أرض,1.0,910000.0,312.5,2912.0
19015862.0,منطقة الرياض,الرياض,الدار البيضاء,3085,1941,سكني,أرض,1.0,927168.0,842.88,1100.0
